dteday,hr,cnt,temp,weathersit
2011-08-20,3,51,0.62,1
2011-08-20,4,7,0.6,2
2011-08-20,5,8,0.6,1
2011-08-20,6,24,0.6,2
2011-08-20,7,44,0.62,1
2011-08-20,8,133,0.66,1
2011-08-20,9,190,0.7,1
2011-08-20,10,306,0.72,1
2011-08-20,11,338,0.72,1
2011-08-20,12,409,0.74,1
2011-08-20,13,378,0.76,1
2011-08-20,14,375,0.8,1
2011-08-20,15,390,0.8,1
2011-08-20,16,373,0.8,1
2011-08-20,17,383,0.8,1
2011-08-20,18,394,0.76,1
2011-08-20,19,291,0.74,1
2011-08-20,20,248,0.74,1
2011-08-20,21,225,0.72,1
2011-08-20,22,223,0.7,2
2011-08-20,23,157,0.7,1
2011-08-21,0,74,0.7,1
2011-08-21,1,86,0.68,1
2011-08-21,2,64,0.68,1
2011-08-21,3,51,0.66,1
2011-08-21,4,6,0.68,1
2011-08-21,5,8,0.66,1
2011-08-21,6,14,0.66,1
2011-08-21,7,31,0.68,1
2011-08-21,8,92,0.7,1
2011-08-21,9,231,0.72,1
2011-08-21,10,274,0.74,1
2011-08-21,11,313,0.8,1
2011-08-21,12,374,0.82,1
2011-08-21,13,310,0.8,1
2011-08-21,14,235,0.7,3
2011-08-21,15,68,0.7,1
2011-08-21,16,258,0.72,1
2011-08-21,17,270,0.72,1
2011-08-21,18,311,0.72,1
2011-08-21,19,282,0.72,1
2011-08-21,20,181,0.7,1
2011-08-21,21,138,0.7,1
2011-08-21,22,134,0.7,2
2011-08-21,23,68,0.7,1
2011-08-22,0,40,0.68,1
2011-08-22,1,21,0.68,1
2011-08-22,2,8,0.7,2
2011-08-22,3,5,0.7,3
2011-08-22,4,12,0.68,1
2011-08-22,5,24,0.66,1
2011-08-22,6,112,0.66,1
2011-08-22,7,281,0.66,1
2011-08-22,8,351,0.66,1
2011-08-22,9,187,0.68,1
2011-08-22,10,121,0.7,1
2011-08-22,11,131,0.72,1
2011-08-22,12,207,0.74,1
2011-08-22,13,205,0.74,1
2011-08-22,14,225,0.74,1
2011-08-22,15,199,0.74,1
2011-08-22,16,320,0.74,1
2011-08-22,17,591,0.74,1
2011-08-22,18,609,0.72,1
2011-08-22,19,416,0.7,1
2011-08-22,20,268,0.66,1
2011-08-22,21,208,0.64,1
2011-08-22,22,153,0.64,1
2011-08-22,23,64,0.62,1
2011-08-23,0,35,0.6,1
2011-08-23,1,19,0.58,1
2011-08-23,2,6,0.56,1
2011-08-23,3,6,0.56,1
2011-08-23,4,5,0.54,1
2011-08-23,5,36,0.54,1
2011-08-23,6,114,0.54,1
2011-08-23,7,344,0.6,1
2011-08-23,8,504,0.62,2
2011-08-23,9,225,0.66,2
2011-08-23,10,148,0.7,1
2011-08-23,11,186,0.7,1
2011-08-23,12,237,0.7,1
2011-08-23,13,234,0.72,1
2011-08-23,14,651,0.72,1
2011-08-23,15,601,0.72,1
2011-08-23,16,444,0.72,1
2011-08-23,17,472,0.72,1
2011-08-23,18,519,0.72,1
2011-08-23,19,367,0.66,1
2011-08-23,20,260,0.64,1
2011-08-23,21,211,0.62,1
2011-08-23,22,191,0.62,1
2011-08-23,23,80,0.62,1
2011-08-24,0,38,0.62,1
2011-08-24,1,24,0.6,1
2011-08-24,2,6,0.58,1
2011-08-24,3,1,0.58,1
2011-08-24,4,7,0.56,1
2011-08-24,5,27,0.56,1
2011-08-24,6,108,0.56,1
2011-08-24,7,308,0.6,1
2011-08-24,8,468,0.62,1
2011-08-24,9,213,0.64,1
2011-08-24,10,146,0.7,1
2011-08-24,11,185,0.72,1
2011-08-24,12,235,0.74,1
2011-08-24,13,236,0.76,1
2011-08-24,14,204,0.76,1
2011-08-24,15,204,0.76,1
2011-08-24,16,271,0.76,1
2011-08-24,17,567,0.76,1
2011-08-24,18,621,0.74,1
2011-08-24,19,440,0.74,1
2011-08-24,20,334,0.72,1
2011-08-24,21,236,0.7,1
2011-08-24,22,181,0.7,1
2011-08-24,23,70,0.68,1
2011-08-25,0,52,0.68,1
2011-08-25,1,15,0.68,1
2011-08-25,2,5,0.68,1
2011-08-25,3,4,0.66,1
2011-08-25,4,7,0.66,1
2011-08-25,5,26,0.66,1
2011-08-25,6,102,0.66,1
2011-08-25,7,313,0.68,2
2011-08-25,8,484,0.7,2
2011-08-25,9,162,0.72,2
2011-08-25,10,142,0.74,2
2011-08-25,11,151,0.7,3
2011-08-25,12,41,0.7,3
2011-08-25,13,37,0.7,1
2011-08-25,14,113,0.72,2
2011-08-25,15,132,0.74,2
2011-08-25,16,121,0.72,1
2011-08-25,17,312,0.72,1
2011-08-25,18,408,0.72,2
2011-08-25,19,272,0.66,2
2011-08-25,20,225,0.64,1
2011-08-25,21,187,0.64,1
2011-08-25,22,147,0.62,1
2011-08-25,23,84,0.62,1
2011-08-26,0,51,0.62,1
2011-08-26,1,23,0.62,1
2011-08-26,2,20,0.62,1
2011-08-26,3,11,0.6,1
2011-08-26,4,8,0.62,1
2011-08-26,5,26,0.62,2
2011-08-26,6,105,0.62,1
2011-08-26,7,266,0.64,1
2011-08-26,8,404,0.66,1
2011-08-26,9,230,0.7,1
2011-08-26,10,123,0.74,1
2011-08-26,11,214,0.76,2
2011-08-26,12,243,0.76,2
2011-08-26,13,237,0.78,2
2011-08-26,14,219,0.8,1
2011-08-26,15,249,0.8,2
2011-08-26,16,343,0.78,1
2011-08-26,17,489,0.74,1
2011-08-26,18,410,0.74,2
2011-08-26,19,290,0.72,1
2011-08-26,20,222,0.72,1
2011-08-26,21,190,0.72,1
2011-08-26,22,152,0.72,1
2011-08-26,23,136,0.7,1
2011-08-27,0,145,0.7,1
2011-08-27,1,64,0.7,1
2011-08-27,2,77,0.7,1
2011-08-27,3,30,0.7,2
2011-08-27,4,4,0.7,2
2011-08-27,5,12,0.7,2
2011-08-27,6,18,0.7,2
2011-08-27,7,28,0.7,2
2011-08-27,8,76,0.7,2
2011-08-27,9,156,0.7,2
2011-08-27,10,205,0.7,2
2011-08-27,11,88,0.66,3
2011-08-27,12,76,0.66,3
2011-08-27,13,43,0.66,3
2011-08-27,14,23,0.64,3
2011-08-27,15,30,0.64,3
2011-08-27,16,24,0.64,3
2011-08-27,17,16,0.64,3
2011-08-28,7,1,0.62,3
2011-08-28,8,8,0.62,3
2011-08-28,9,53,0.66,1
2011-08-28,10,142,0.7,1
2011-08-28,11,237,0.7,1
2011-08-28,12,306,0.74,1
2011-08-28,13,431,0.76,1
2011-08-28,14,447,0.78,1
2011-08-28,15,469,0.78,1
2011-08-28,16,491,0.8,1
2011-08-28,17,398,0.76,1
2011-08-28,18,402,0.74,1
2011-08-28,19,387,0.72,1
2011-08-28,20,214,0.72,1
2011-08-28,21,186,0.66,1
2011-08-28,22,98,0.64,1
2011-08-28,23,64,0.62,1
2011-08-29,0,34,0.62,1
2011-08-29,1,20,0.6,1
2011-08-29,2,13,0.6,1
2011-08-29,3,6,0.6,1
2011-08-29,4,3,0.56,1
2011-08-29,5,17,0.56,1
2011-08-29,6,102,0.56,1
2011-08-29,7,284,0.6,1
2011-08-29,8,404,0.62,1
2011-08-29,9,188,0.62,1
2011-08-29,10,115,0.66,1
2011-08-29,11,138,0.66,1
2011-08-29,12,207,0.68,2
2011-08-29,13,218,0.7,2
2011-08-29,14,182,0.7,1
2011-08-29,15,220,0.7,1
2011-08-29,16,282,0.72,1
2011-08-29,17,591,0.7,2
2011-08-29,18,547,0.66,1
2011-08-29,19,367,0.66,1
2011-08-29,20,277,0.64,1
2011-08-29,21,202,0.64,1
2011-08-29,22,142,0.62,1
2011-08-29,23,75,0.6,1
2011-08-30,0,27,0.56,1
2011-08-30,1,13,0.56,1
2011-08-30,2,10,0.54,1
2011-08-30,3,4,0.54,1
2011-08-30,4,6,0.52,1
2011-08-30,5,28,0.52,1
2011-08-30,6,119,0.54,1
2011-08-30,7,357,0.56,1
2011-08-30,8,493,0.62,1
2011-08-30,9,218,0.66,1
2011-08-30,10,137,0.7,1
2011-08-30,11,175,0.72,1
2011-08-30,12,237,0.72,1
2011-08-30,13,229,0.74,1
2011-08-30,14,209,0.74,1
2011-08-30,15,196,0.74,1
2011-08-30,16,337,0.74,1
2011-08-30,17,611,0.72,1
2011-08-30,18,576,0.7,1
2011-08-30,19,465,0.66,1
2011-08-30,20,298,0.66,1
2011-08-30,21,223,0.64,1
2011-08-30,22,143,0.62,1
2011-08-30,23,93,0.62,1
2011-08-31,0,32,0.6,1
2011-08-31,1,15,0.6,1
2011-08-31,2,6,0.56,1
2011-08-31,3,6,0.56,1
2011-08-31,4,5,0.56,1
2011-08-31,5,27,0.54,1
2011-08-31,6,111,0.54,1
2011-08-31,7,328,0.6,1
2011-08-31,8,467,0.62,1
2011-08-31,9,244,0.64,1
2011-08-31,10,138,0.7,1
2011-08-31,11,171,0.72,1
2011-08-31,12,260,0.74,1
2011-08-31,13,221,0.74,1
2011-08-31,14,196,0.74,1
2011-08-31,15,172,0.74,1
2011-08-31,16,309,0.74,1
2011-08-31,17,608,0.72,1
2011-08-31,18,565,0.7,1
2011-08-31,19,446,0.84,1
2011-08-31,20,289,0.66,1
2011-08-31,21,201,0.66,1
2011-08-31,22,157,0.64,1
2011-08-31,23,84,0.6,1
2011-09-01,0,51,0.6,1
2011-09-01,1,21,0.6,1
2011-09-01,2,25,0.58,1
2011-09-01,3,14,0.58,1
2011-09-01,4,7,0.56,1
2011-09-01,5,23,0.56,1
2011-09-01,6,105,0.6,1
2011-09-01,7,342,0.6,1
2011-09-01,8,498,0.62,1
2011-09-01,9,207,0.64,1
2011-09-01,10,138,0.68,1
2011-09-01,11,192,0.72,1
2011-09-01,12,229,0.72,2
2011-09-01,13,219,0.72,2
2011-09-01,14,198,0.72,3
2011-09-01,15,174,0.72,1
2011-09-01,16,308,0.74,1
2011-09-01,17,628,0.72,1
2011-09-01,18,531,0.72,1
2011-09-01,19,443,0.7,1
2011-09-01,20,280,0.66,1
2011-09-01,21,177,0.66,2
2011-09-01,22,179,0.66,2
2011-09-01,23,126,0.64,1
2011-09-02,0,64,0.64,1
2011-09-02,1,32,0.62,3
2011-09-02,2,20,0.62,3
2011-09-02,3,8,0.6,2
2011-09-02,4,4,0.6,1
2011-09-02,5,20,0.6,2
2011-09-02,6,76,0.6,1
2011-09-02,7,259,0.6,1
2011-09-02,8,456,0.62,1
2011-09-02,9,220,0.62,2
2011-09-02,10,140,0.64,2
2011-09-02,11,192,0.66,2
2011-09-02,12,260,0.66,2
2011-09-02,13,279,0.68,2
2011-09-02,14,283,0.7,2
2011-09-02,15,346,0.7,2
2011-09-02,16,381,0.7,2
2011-09-02,17,455,0.68,2
2011-09-02,18,355,0.68,2
2011-09-02,19,287,0.66,1
2011-09-02,20,196,0.64,1
2011-09-02,21,149,0.64,2
2011-09-02,22,147,0.64,2
2011-09-02,23,98,0.64,2
2011-09-03,0,87,0.64,2
2011-09-03,1,74,0.64,2
2011-09-03,2,41,0.64,2
2011-09-03,3,35,0.62,1
2011-09-03,4,7,0.62,1
2011-09-03,5,12,0.62,1
2011-09-03,6,23,0.62,1
2011-09-03,7,38,0.62,1
2011-09-03,8,89,0.64,1
2011-09-03,9,201,0.66,2
2011-09-03,10,258,0.66,3
2011-09-03,11,194,0.66,3
2011-09-03,12,257,0.7,1
2011-09-03,13,353,0.7,1
2011-09-03,14,380,0.72,2
2011-09-03,15,388,0.72,1
2011-09-03,16,374,0.72,1
2011-09-03,17,371,0.72,1
2011-09-03,18,339,0.72,1
2011-09-03,19,295,0.7,1
2011-09-03,20,219,0.7,1
2011-09-03,21,164,0.68,1
2011-09-03,22,162,0.68,1
2011-09-03,23,123,0.66,1
2011-09-04,0,109,0.66,1
2011-09-04,1,75,0.66,1
2011-09-04,2,60,0.66,1
2011-09-04,3,43,0.64,1
2011-09-04,4,4,0.64,1
2011-09-04,5,6,0.64,1
2011-09-04,6,3,0.64,1
2011-09-04,7,30,0.66,1
2011-09-04,8,70,0.66,1
2011-09-04,9,189,0.66,1
2011-09-04,10,297,0.7,1
2011-09-04,11,337,0.74,1
2011-09-04,12,435,0.76,1
2011-09-04,13,419,0.78,2
2011-09-04,14,361,0.78,1
2011-09-04,15,410,0.78,1
2011-09-04,16,337,0.8,1
2011-09-04,17,376,0.76,1
2011-09-04,18,356,0.76,1
2011-09-04,19,328,0.74,1
2011-09-04,20,229,0.74,1
2011-09-04,21,207,0.72,1
2011-09-04,22,155,0.72,2
2011-09-04,23,104,0.72,2
2011-09-05,0,97,0.7,2
2011-09-05,1,54,0.68,2
2011-09-05,2,39,0.68,2
2011-09-05,3,16,0.68,2
2011-09-05,4,8,0.68,2
2011-09-05,5,6,0.66,2
2011-09-05,6,11,0.66,2
2011-09-05,7,41,0.66,1
2011-09-05,8,101,0.66,2
2011-09-05,9,152,0.68,3
2011-09-05,10,244,0.7,2
2011-09-05,11,308,0.7,2
2011-09-05,12,353,0.72,2
2011-09-05,13,389,0.74,2
2011-09-05,14,357,0.74,1
2011-09-05,15,253,0.68,2
2011-09-05,16,284,0.68,2
2011-09-05,17,114,0.66,2
2011-09-05,18,123,0.66,1
2011-09-05,19,175,0.66,3
2011-09-05,20,82,0.66,3
2011-09-05,21,60,0.66,2
2011-09-05,22,64,0.6,2
2011-09-05,23,20,0.56,3
2011-09-06,0,8,0.54,3
2011-09-06,2,2,0.54,3
2011-09-06,3,1,0.54,3
2011-09-06,4,4,0.54,2
2011-09-06,5,21,0.54,3
2011-09-06,6,72,0.54,2
2011-09-06,7,172,0.54,2
2011-09-06,8,364,0.54,3
2011-09-06,9,185,0.54,2
2011-09-06,10,106,0.54,3
2011-09-06,11,89,0.54,3
2011-09-06,12,67,0.54,3
2011-09-06,13,29,0.54,3
2011-09-06,14,24,0.54,3
2011-09-06,15,89,0.54,3
2011-09-06,16,106,0.54,3
2011-09-06,17,291,0.54,2
2011-09-06,18,373,0.54,2
2011-09-06,19,281,0.54,2
2011-09-06,20,163,0.54,3
2011-09-06,21,121,0.54,3
2011-09-06,22,84,0.54,2
2011-09-06,23,58,0.54,3
2011-09-07,0,13,0.54,2
2011-09-07,1,5,0.54,3
2011-09-07,2,6,0.54,2
2011-09-07,3,2,0.56,3
2011-09-07,4,4,0.56,3
2011-09-07,5,16,0.56,2
2011-09-07,6,75,0.6,3
2011-09-07,7,86,0.6,3
2011-09-07,8,328,0.62,3
2011-09-07,9,190,0.6,3
2011-09-07,10,66,0.6,3
2011-09-07,11,10,0.6,3
2011-09-07,12,22,0.56,3
2011-09-07,13,11,0.6,3
2011-09-07,14,25,0.6,3
2011-09-07,15,58,0.62,3
2011-09-07,16,144,0.64,1
2011-09-07,17,285,0.64,3
2011-09-07,18,237,0.64,3
2011-09-07,19,226,0.64,2
2011-09-07,20,96,0.64,3
2011-09-07,21,38,0.64,3
2011-09-07,22,29,0.62,3
2011-09-07,23,24,0.62,3
2011-09-08,0,14,0.6,3
2011-09-08,1,4,0.62,3
2011-09-08,3,2,0.62,3
2011-09-08,4,3,0.62,2
2011-09-08,5,14,0.62,3
2011-09-08,6,56,0.62,3
2011-09-08,7,179,0.62,3
2011-09-08,8,195,0.62,3
2011-09-08,9,69,0.62,2
2011-09-08,10,65,0.64,2
2011-09-08,11,98,0.64,2
2011-09-08,12,102,0.66,2
2011-09-08,13,126,0.68,2
2011-09-08,14,120,0.7,2
2011-09-08,15,139,0.66,3
2011-09-08,16,156,0.64,3
2011-09-08,17,113,0.64,3
2011-09-08,18,68,0.64,3
2011-09-08,19,52,0.62,3
2011-09-08,20,89,0.62,2
2011-09-08,21,82,0.64,3
2011-09-08,22,70,0.62,3
2011-09-08,23,26,0.62,3
2011-09-09,0,16,0.64,3
2011-09-09,1,8,0.62,2
2011-09-09,2,8,0.62,2
2011-09-09,3,2,0.62,2
2011-09-09,4,3,0.62,3
2011-09-09,5,14,0.62,2
2011-09-09,6,57,0.62,2
2011-09-09,7,108,0.62,3
2011-09-09,8,288,0.62,3
2011-09-09,9,136,0.62,3
2011-09-09,10,29,0.62,2
2011-09-09,11,72,0.62,2
2011-09-09,12,75,0.64,1
2011-09-09,13,122,0.7,1
2011-09-09,14,148,0.72,1
2011-09-09,15,188,0.74,1
2011-09-09,16,285,0.74,1
2011-09-09,17,505,0.7,1
2011-09-09,18,410,0.7,1
2011-09-09,19,349,0.66,1
2011-09-09,20,210,0.64,1
2011-09-09,21,203,0.66,1
2011-09-09,22,160,0.62,1
2011-09-09,23,148,0.62,1
2011-09-10,0,116,0.62,1
2011-09-10,1,83,0.62,2
2011-09-10,2,64,0.6,2
2011-09-10,3,37,0.58,1
2011-09-10,4,7,0.58,1
2011-09-10,5,8,0.58,1
2011-09-10,6,6,0.58,1
2011-09-10,7,52,0.6,1
2011-09-10,8,119,0.62,1
2011-09-10,9,207,0.64,1
2011-09-10,10,318,0.7,1
2011-09-10,11,360,0.72,1
2011-09-10,12,404,0.72,1
2011-09-10,13,370,0.74,1
2011-09-10,14,359,0.74,1
2011-09-10,15,480,0.74,1
2011-09-10,16,431,0.74,1
2011-09-10,17,460,0.74,1
2011-09-10,18,360,0.72,1
2011-09-10,19,315,0.7,1
2011-09-10,20,245,0.66,1
2011-09-10,21,230,0.64,1
2011-09-10,22,175,0.64,1
2011-09-10,23,139,0.62,2
2011-09-11,0,108,0.62,1
2011-09-11,1,88,0.62,2
2011-09-11,2,76,0.62,2
2011-09-11,3,45,0.62,2
2011-09-11,4,9,0.6,1
2011-09-11,5,39,0.6,1
2011-09-11,6,20,0.58,1
2011-09-11,7,37,0.6,1
2011-09-11,8,94,0.64,1
2011-09-11,9,227,0.66,1
2011-09-11,10,334,0.7,1
2011-09-11,11,402,0.7,1
2011-09-11,12,411,0.7,1
2011-09-11,13,350,0.74,1
2011-09-11,14,342,0.72,1
2011-09-11,15,404,0.74,1
2011-09-11,16,483,0.72,1
2011-09-11,17,380,0.72,1
2011-09-11,18,339,0.68,1
2011-09-11,19,333,0.64,1
2011-09-11,20,226,0.62,1
2011-09-11,21,159,0.64,1
2011-09-11,22,95,0.62,1
2011-09-11,23,45,0.58,3
2011-09-12,0,16,0.56,1
2011-09-12,1,12,0.56,1
2011-09-12,2,2,0.56,1
2011-09-12,4,4,0.54,1
2011-09-12,5,24,0.56,1
2011-09-12,6,109,0.56,1
2011-09-12,7,312,0.58,1
2011-09-12,8,408,0.6,1
2011-09-12,9,176,0.64,1
2011-09-12,10,129,0.68,1
2011-09-12,11,165,0.7,1
2011-09-12,12,184,0.72,1
2011-09-12,13,163,0.72,1
2011-09-12,14,189,0.74,1
2011-09-12,15,212,0.74,1
2011-09-12,16,298,0.72,1
2011-09-12,17,590,0.72,1
2011-09-12,18,571,0.7,1
2011-09-12,19,436,0.68,1
2011-09-12,20,299,0.66,1
2011-09-12,21,195,0.64,1
2011-09-12,22,150,0.62,1
2011-09-12,23,69,0.62,1
2011-09-13,0,26,0.6,1
2011-09-13,1,10,0.58,1
2011-09-13,2,2,0.6,1
2011-09-13,3,4,0.58,1
2011-09-13,4,8,0.56,1
2011-09-13,5,20,0.56,1
2011-09-13,6,122,0.56,1
2011-09-13,7,362,0.58,1
2011-09-13,8,425,0.6,1
2011-09-13,9,214,0.64,1
2011-09-13,10,135,0.68,1
2011-09-13,11,153,0.7,1
2011-09-13,12,187,0.72,1
2011-09-13,13,184,0.74,1
2011-09-13,14,190,0.74,1
2011-09-13,15,180,0.74,1
2011-09-13,16,292,0.74,1
2011-09-13,17,579,0.74,1
2011-09-13,18,539,0.7,1
2011-09-13,19,396,0.68,1
2011-09-13,20,272,0.66,1
2011-09-13,21,245,0.64,1
2011-09-13,22,144,0.64,1
2011-09-13,23,74,0.64,1
2011-09-14,0,33,0.62,1
2011-09-14,1,8,0.62,1
2011-09-14,2,5,0.6,1
2011-09-14,3,8,0.6,1
2011-09-14,4,9,0.6,1
2011-09-14,5,31,0.58,1
2011-09-14,6,145,0.58,1
2011-09-14,7,370,0.6,1
2011-09-14,8,429,0.62,1
2011-09-14,9,202,0.64,1
2011-09-14,10,142,0.7,1
2011-09-14,11,164,0.72,1
2011-09-14,12,212,0.74,1
2011-09-14,13,178,0.76,1
2011-09-14,14,124,0.78,1
2011-09-14,15,176,0.78,1
2011-09-14,16,277,0.76,1
2011-09-14,17,599,0.76,1
2011-09-14,18,586,0.72,1
2011-09-14,19,381,0.7,2
2011-09-14,20,261,0.72,2
2011-09-14,21,213,0.66,2
2011-09-14,22,160,0.66,2
2011-09-14,23,72,0.64,2
2011-09-15,0,37,0.64,1
2011-09-15,1,20,0.64,1
2011-09-15,2,5,0.62,1
2011-09-15,3,8,0.62,1
2011-09-15,4,7,0.6,1
2011-09-15,5,31,0.6,1
2011-09-15,6,124,0.6,2
2011-09-15,7,338,0.62,2
2011-09-15,8,391,0.64,1
2011-09-15,9,209,0.64,2
2011-09-15,10,121,0.66,2
2011-09-15,11,159,0.68,2
2011-09-15,12,179,0.66,2
2011-09-15,13,189,0.64,2
2011-09-15,14,170,0.64,2
2011-09-15,15,135,0.6,2
2011-09-15,16,222,0.54,2
2011-09-15,17,261,0.48,3
2011-09-15,18,244,0.48,3
2011-09-15,19,232,0.46,1
2011-09-15,20,248,0.46,1
2011-09-15,21,145,0.46,1
2011-09-15,22,115,0.44,1
2011-09-15,23,69,0.44,1
2011-09-16,0,48,0.42,1
2011-09-16,1,26,0.42,1
2011-09-16,2,10,0.4,1
2011-09-16,3,6,0.4,1
2011-09-16,4,4,0.4,1
2011-09-16,5,32,0.38,1
2011-09-16,6,93,0.38,1
2011-09-16,7,299,0.4,1
2011-09-16,8,409,0.42,1
2011-09-16,9,210,0.46,1
2011-09-16,10,140,0.5,2
2011-09-16,11,179,0.5,2
2011-09-16,12,251,0.52,2
2011-09-16,13,223,0.54,2
2011-09-16,14,225,0.54,2
2011-09-16,15,203,0.54,2
2011-09-16,16,358,0.52,2
2011-09-16,17,566,0.52,2
2011-09-16,18,482,0.52,2
2011-09-16,19,315,0.5,2
2011-09-16,20,225,0.5,2
2011-09-16,21,163,0.5,2
2011-09-16,22,167,0.48,1
2011-09-16,23,126,0.5,1
2011-09-17,0,108,0.46,1
2011-09-17,1,80,0.46,1
2011-09-17,2,79,0.46,1
2011-09-17,3,28,0.46,1
2011-09-17,4,5,0.46,1
2011-09-17,5,5,0.46,1
2011-09-17,6,22,0.46,2
2011-09-17,7,37,0.46,2
2011-09-17,8,108,0.46,2
2011-09-17,9,177,0.48,2
2011-09-17,10,249,0.5,2
2011-09-17,11,367,0.52,2
2011-09-17,12,372,0.52,2
2011-09-17,13,349,0.52,2
2011-09-17,14,297,0.52,2
2011-09-17,15,354,0.52,2
2011-09-17,16,305,0.54,1
2011-09-17,17,359,0.52,1
2011-09-17,18,329,0.52,2
2011-09-17,19,256,0.52,1
2011-09-17,20,176,0.52,1
2011-09-17,21,170,0.5,2
2011-09-17,22,143,0.5,1
2011-09-17,23,136,0.46,1
2011-09-18,0,112,0.46,1
2011-09-18,1,79,0.46,1
2011-09-18,2,89,0.44,1
2011-09-18,3,36,0.44,1
2011-09-18,4,1,0.44,1
2011-09-18,5,6,0.44,1
2011-09-18,6,12,0.44,1
2011-09-18,7,44,0.46,1
2011-09-18,8,69,0.46,1
2011-09-18,9,140,0.48,1
2011-09-18,10,260,0.5,1
2011-09-18,11,317,0.52,1
2011-09-18,12,364,0.54,1
2011-09-18,13,376,0.56,1
2011-09-18,14,311,0.58,2
2011-09-18,15,365,0.58,2
2011-09-18,16,369,0.56,2
2011-09-18,17,325,0.56,2
2011-09-18,18,289,0.56,2
2011-09-18,19,245,0.54,2
2011-09-18,20,180,0.54,2
2011-09-18,21,147,0.54,2
2011-09-18,22,84,0.54,2
2011-09-18,23,54,0.54,1
2011-09-19,0,37,0.52,2
2011-09-19,1,10,0.52,2
2011-09-19,2,13,0.52,2
2011-09-19,3,5,0.5,2
2011-09-19,4,8,0.5,2
2011-09-19,5,28,0.5,2
2011-09-19,6,113,0.5,1
2011-09-19,7,332,0.5,2
2011-09-19,8,420,0.52,2
2011-09-19,9,215,0.54,2
2011-09-19,10,105,0.56,2
2011-09-19,11,139,0.58,2
2011-09-19,12,189,0.58,2
2011-09-19,13,177,0.6,2
2011-09-19,14,188,0.6,2
2011-09-19,15,187,0.6,2
2011-09-19,16,263,0.6,2
2011-09-19,17,568,0.58,2
2011-09-19,18,540,0.56,2
2011-09-19,19,374,0.56,2
2011-09-19,20,231,0.56,2
2011-09-19,21,200,0.56,2
2011-09-19,22,129,0.56,2
2011-09-19,23,68,0.56,2
2011-09-20,0,25,0.56,2
2011-09-20,1,14,0.54,2
2011-09-20,2,5,0.54,2
2011-09-20,3,3,0.54,2
2011-09-20,4,6,0.54,1
2011-09-20,5,22,0.54,2
2011-09-20,6,114,0.54,2
2011-09-20,7,329,0.54,2
2011-09-20,8,209,0.54,3
2011-09-20,9,69,0.54,3
2011-09-20,10,30,0.56,3
2011-09-20,11,56,0.56,3
2011-09-20,12,60,0.56,2
2011-09-20,13,103,0.56,2
2011-09-20,14,112,0.58,2
2011-09-20,15,192,0.62,2
2011-09-20,16,264,0.6,2
2011-09-20,17,511,0.6,1
2011-09-20,18,492,0.6,1
2011-09-20,19,337,0.58,1
2011-09-20,20,253,0.56,1
2011-09-20,21,206,0.56,1
2011-09-20,22,148,0.56,1
2011-09-20,23,81,0.56,1
2011-09-21,0,27,0.54,1
2011-09-21,1,17,0.54,1
2011-09-21,2,6,0.54,1
2011-09-21,3,6,0.54,2
2011-09-21,4,7,0.54,2
2011-09-21,5,31,0.54,2
2011-09-21,6,117,0.54,2
2011-09-21,7,330,0.54,2
2011-09-21,8,462,0.54,2
2011-09-21,9,208,0.56,2
2011-09-21,10,133,0.6,2
2011-09-21,11,180,0.62,2
2011-09-21,12,193,0.64,2
2011-09-21,13,181,0.66,2
2011-09-21,14,179,0.66,2
2011-09-21,15,185,0.66,2
2011-09-21,16,281,0.66,2
2011-09-21,17,536,0.66,3
2011-09-21,18,408,0.64,3
2011-09-21,19,283,0.62,3
2011-09-21,20,160,0.62,3
2011-09-21,21,200,0.6,2
2011-09-21,22,127,0.62,2
2011-09-21,23,95,0.6,1
2011-09-22,0,41,0.6,1
2011-09-22,1,11,0.6,2
2011-09-22,2,10,0.6,2
2011-09-22,3,12,0.6,2
2011-09-22,4,2,0.6,2
2011-09-22,5,30,0.6,2
2011-09-22,6,101,0.6,2
2011-09-22,7,311,0.6,2
2011-09-22,8,415,0.6,2
2011-09-22,9,203,0.62,2
2011-09-22,10,120,0.64,2
2011-09-22,11,165,0.64,2
2011-09-22,12,176,0.66,2
2011-09-22,13,193,0.66,2
2011-09-22,14,183,0.66,2
2011-09-22,15,181,0.68,2
2011-09-22,16,301,0.68,2
2011-09-22,17,563,0.66,2
2011-09-22,18,551,0.64,2
2011-09-22,19,420,0.64,2
2011-09-22,20,285,0.62,2
2011-09-22,21,221,0.64,2
2011-09-22,22,187,0.62,2
2011-09-22,23,113,0.62,2
2011-09-23,0,52,0.62,2
2011-09-23,1,31,0.6,2
2011-09-23,2,20,0.6,2
2011-09-23,3,8,0.6,2
2011-09-23,4,13,0.6,3
2011-09-23,5,22,0.62,2
2011-09-23,6,104,0.62,2
2011-09-23,7,254,0.62,3
2011-09-23,8,317,0.62,3
2011-09-23,9,111,0.62,3
2011-09-23,10,35,0.62,3
2011-09-23,11,21,0.62,3
2011-09-23,12,29,0.62,3
2011-09-23,13,34,0.6,3
2011-09-23,14,24,0.6,3
2011-09-23,15,61,0.62,3
2011-09-23,16,56,0.62,3
2011-09-23,17,99,0.6,2
2011-09-23,18,234,0.6,1
2011-09-23,19,248,0.62,1
2011-09-23,20,179,0.6,1
2011-09-23,21,138,0.6,1
2011-09-23,22,157,0.6,1
2011-09-23,23,148,0.58,2
2011-09-24,0,93,0.58,1
